"","DATA_INDEX","CHROMOSOME","DATA_START","DATA_END","Peaks","FEATURE_TRACK","FEATURE_STRAND","FEATURE_START","FEATURE_END","SHORTEST_DISTANCE_FROM_FEATURE_TO_DATA_POINT","CENTER_TO_CENTER_DISTANCE_FROM_FEATURE_TO_DATA_POINT","ncbi_gene_id","Name","Region","color","OTHER","description","accession","synonyms"
"26029",77708,"chr17",65731235,65732216,3.6649,"transcription_start_site","+",65736785,65736785,-4569,-5056,100124536,"SNORA38B","chr17:65736785-65736785",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr17:65736785-65736785&pix=800&Submit=submit","small nucleolar RNA, H/ACA box 38B (retrotransposed)","NR_003706","-"
"25616",77555,"chr17",29356031,29356458,3.3703,"transcription_start_site","+",29361031,29361031,-4573,-4788,400590,"LOC400590","chr17:29361031-29361031",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr17:29361031-29361031&pix=800&Submit=submit","hypothetical LOC400590","BC062632","-"
"3168",68995,"chr2",102095739,102095873,2.2183,"transcription_start_site","-",102091165,102091165,-4574,-4640,731220,"RFX8","chr2:102091165-102091165",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr2:102091165-102091165&pix=800&Submit=submit,FLJ52890,FLJ42986","regulatory factor X, 8","NM_001145664","FLJ16242"
"28850",78828,"chrX",35932507,35933283,3.6389,"transcription_start_site","+",35937857,35937857,-4574,-4960,170063,"CXorf22","chrX:35937857-35937857",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:35937857-35937857&pix=800&Submit=submit","chromosome X open reading frame 22","NM_152632","MGC34831"
"21335",8031,"chr12",19353423,19353683,2.5142,"transcription_start_site","+",19358258,19358258,-4575,-4704,54477,"PLEKHA5","chr12:19358258-19358258",9900,"PEPP2,KIAA1686,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr12:19358258-19358258&pix=800&Submit=submit,FLJ31492","pleckstrin homology domain containing, family A member 5","NM_001143821","FLJ10667"
"13040",4598,"chr6",149716744,149716916,2.3347,"transcription_start_site","+",149721494,149721494,-4578,-4656,387082,"SUMO4","chr6:149721494-149721494",9900,"SMT3H4,SUMO-4,dJ281H8.4,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr6:149721494-149721494&pix=800&Submit=submit","SMT3 suppressor of mif two 3 homolog 4 (S. cerevisiae)","NM_001002255","IDDM5"
"19261",75122,"chr11",35960780,35960951,2.3474,"transcription_start_site","+",35965530,35965530,-4579,-4664,143458,"LDLRAD3","chr11:35965530-35965530",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr11:35965530-35965530&pix=800&Submit=submit","low density lipoprotein receptor class A domain containing 3","BC136286","-"
"18444",74803,"chr10",124734706,124734973,2.718,"transcription_start_site","+",124739555,124739555,-4582,-4712,118672,"PSTK","chr10:124739555-124739555",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr10:124739555-124739555&pix=800&Submit=submit,MGC35392","phosphoseryl-tRNA kinase","NM_153336","C10orf89"
"8095",70924,"chr4",106811458,106812020,2.8462,"transcription_start_site","+",106816604,106816604,-4584,-4872,255743,"NPNT","chr4:106816604-106816604",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr4:106816604-106816604&pix=800&Submit=submit,POEM","nephronectin","NM_001033047","EGFL6L"
"19266",75124,"chr11",36611143,36611480,2.0887,"transcription_start_site","+",36616068,36616068,-4588,-4756,119710,"C11orf74","chr11:36616068-36616068",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr11:36616068-36616068&pix=800&Submit=submit","chromosome 11 open reading frame 74","BC009561","FLJ38678"
"21819",76116,"chr12",55789380,55789625,2.618,"transcription_start_site","+",55794213,55794213,-4588,-4708,403282,"OR6C65","chr12:55794213-55794213",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr12:55794213-55794213&pix=800&Submit=submit","olfactory receptor, family 6, subfamily C, member 65","BC136897","-"
"25873",77643,"chr17",50240638,50241414,3.2946,"transcription_start_site","-",50236045,50236045,-4593,-4984,56934,"CA10","chr17:50236045-50236045",9900,"CARPX,HUCEP-15,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr17:50236045-50236045&pix=800&Submit=submit","carbonic anhydrase X","BC047456","CA-RPX"
"28666",78749,"chrX",17750745,17750995,2.309,"transcription_start_site","+",17755591,17755591,-4596,-4722,6322,"SCML1","chrX:17755591-17755591",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:17755591-17755591&pix=800&Submit=submit","sex comb on midleg-like 1 (Drosophila)","NM_001037535","-"
"19929",75405,"chr11",78290319,78290996,2.2687,"transcription_start_site","-",78285719,78285719,-4600,-4936,79731,"NARS2","chr11:78285719-78285719",9900,"SLM5,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr11:78285719-78285719&pix=800&Submit=submit","asparaginyl-tRNA synthetase 2, mitochondrial (putative)","BC007800","FLJ23441"
"25965",77681,"chr17",58474186,58474531,2.6587,"transcription_start_site","-",58469586,58469586,-4600,-4776,84669,"USP32","chr17:58469586-58469586",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr17:58469586-58469586&pix=800&Submit=submit,USP10","ubiquitin specific peptidase 32","NM_032582","NY-REN-60"
"18357",74757,"chr10",112674549,112674696,2.1648,"transcription_start_site","+",112679300,112679300,-4604,-4672,8036,"SHOC2","chr10:112679300-112679300",9900,"SUR8,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr10:112679300-112679300&pix=800&Submit=submit,SIAA0862,SUR-8,KIAA0862,SOC2,SOC-2","soc-2 suppressor of clear homolog (C. elegans)","NM_007373","FLJ60412"
"26752",78023,"chr18",71810371,71811140,2.4605,"transcription_start_site","+",71815745,71815745,-4605,-4992,29090,"C18orf55","chr18:71815745-71815745",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr18:71815745-71815745&pix=800&Submit=submit","chromosome 18 open reading frame 55","NM_014177","HSPC154"
"1750",68479,"chr1",167900957,167901295,2.4068,"transcription_start_site","+",167905907,167905907,-4612,-4784,55827,"DCAF6","chr1:167905907-167905907",9900,"MSTP055,PC326,IQWD1,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:167905907-167905907&pix=800&Submit=submit,ARCAP,NRIP","DDB1 and CUL4 associated factor 6","NM_018442","1200006M05Rik"
"5411",69890,"chr3",108535821,108537016,3.8519,"transcription_start_site","+",108541630,108541630,-4614,-5216,50852,"TRAT1","chr3:108541630-108541630",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr3:108541630-108541630&pix=800&Submit=submit,TCRIM,TRIM","T cell receptor associated transmembrane adaptor 1","NM_016388","HSPC062"
"27772",78436,"chr21",29089200,29090080,3.2448,"transcription_start_site","+",29094697,29094697,-4617,-5056,54088,"NCRNA00113","chr21:29094697-29094697",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr21:29094697-29094697&pix=800&Submit=submit","non-protein coding RNA 113","NR_024357","C21orf23"
"28233",78604,"chr22",19000083,19000729,2.8619,"transcription_start_site","+",19005346,19005346,-4617,-4940,25787,"DGCR9","chr22:19005346-19005346",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr22:19005346-19005346&pix=800&Submit=submit","DiGeorge syndrome critical region gene 9","NR_024159","DGS-A"
"22818",76478,"chr13",38917652,38919323,3.1773,"transcription_start_site","+",38923941,38923941,-4618,-5452,51569,"UFM1","chr13:38923941-38923941",9900,"C13orf20,bA131P10.1,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr13:38923941-38923941&pix=800&Submit=submit","ubiquitin-fold modifier 1","NM_016617","BM-002"
"1790",68494,"chr1",170899712,170899991,2.5016,"transcription_start_site","+",170904611,170904611,-4620,-4768,80133,"C1orf129","chr1:170904611-170904611",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:170904611-170904611&pix=800&Submit=submit","chromosome 1 open reading frame 129","NM_001163629","FLJ23550"
"12908",22736,"chr6",138720239,138720714,3.975,"transcription_start_site","+",138725335,138725335,-4621,-4848,23593,"HEBP2","chr6:138725335-138725335",9900,"KIAA1244,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr6:138725335-138725335&pix=800&Submit=submit,SOUL,C6orf34,PP23","heme binding protein 2","NM_014320","C6ORF34B"
"22567",76398,"chr13",23749665,23750435,3.8481,"transcription_start_site","+",23755059,23755059,-4624,-5010,6445,"SGCG","chr13:23755059-23755059",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr13:23755059-23755059&pix=800&Submit=submit,DMDA1,SCARMD2,SCG3,DMDA,MAM,LGMD2C,TYPE,MGC130048,DAGA4","sarcoglycan, gamma (35kDa dystrophin-associated glycoprotein)","NM_000231","A4"
"17103",74289,"chr9",109620099,109620752,3.4271,"transcription_start_site","+",109625377,109625377,-4625,-4952,58499,"ZNF462","chr9:109625377-109625377",9900,"Zfp462,FLJ45904,FLJ14960,RP11-508N12.1,KIAA1803,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr9:109625377-109625377&pix=800&Submit=submit,DKFZp762N2316","zinc finger protein 462","NM_021224","DKFZp686B2325"
"13744",72998,"chr7",43961066,43961415,2.0088,"transcription_start_site","+",43966042,43966042,-4627,-4800,51619,"UBE2D4","chr7:43966042-43966042",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr7:43966042-43966042&pix=800&Submit=submit","ubiquitin-conjugating enzyme E2D 4 (putative)","BC004104","HBUCE1"
"14293",73210,"chr7",112435105,112435683,2.6923,"transcription_start_site","-",112430478,112430478,-4627,-4912,64418,"TMEM168","chr7:112430478-112430478",9900,"FLJ13576,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr7:112430478-112430478&pix=800&Submit=submit","transmembrane protein 168","NM_022484","DKFZp564C012"
"750",68101,"chr1",78465035,78466007,2.9203,"transcription_start_site","+",78470635,78470635,-4628,-5112,11080,"DNAJB4","chr1:78470635-78470635",9900,"HLJ1,DjB4,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:78470635-78470635&pix=800&Submit=submit","DnaJ (Hsp40) homolog, subfamily B, member 4","NM_007034","DNAJW"
"29447",79047,"chrX",101848764,101849529,2.7836,"transcription_start_site","+",101854157,101854157,-4628,-5008,64860,"ARMCX5","chrX:101854157-101854157",9900,"FLJ13382,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:101854157-101854157&pix=800&Submit=submit,FLJ12969","armadillo repeat containing, X-linked 5","NM_022838","DKFZp686A22185"
"26603",77954,"chr18",52490563,52491210,2.7228,"transcription_start_site","+",52495839,52495839,-4629,-4952,5874,"RAB27B","chr18:52495839-52495839",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr18:52495839-52495839&pix=800&Submit=submit","RAB27B, member RAS oncogene family","NM_004163","-"
"24330",77051,"chr14",101446008,101446483,3.0298,"transcription_start_site","+",101451113,101451113,-4630,-4872,767604,"SNORD114-24","chr14:101451113-101451113",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr14:101451113-101451113&pix=800&Submit=submit","small nucleolar RNA, C/D box 114-24","NR_003217","14q(II-24)"
"23849",76867,"chr14",53023812,53024450,3.38,"transcription_start_site","-",53019181,53019181,-4631,-4948,57544,"TXNDC16","chr14:53019181-53019181",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr14:53019181-53019181&pix=800&Submit=submit","thioredoxin domain containing 16","BC137082","KIAA1344"
"18571",74856,"chr11",5062758,5063123,2.4339,"transcription_start_site","+",5067755,5067755,-4632,-4814,119679,"OR52J3","chr11:5067755-5067755",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr11:5067755-5067755&pix=800&Submit=submit","olfactory receptor, family 52, subfamily J, member 3","NM_001001916","OR11-32"
"3586",69168,"chr2",166423408,166424256,2.5582,"transcription_start_site","+",166428889,166428889,-4633,-5056,80034,"CSRNP3","chr2:166428889-166428889",9900,"TAIP2,TAIP-2,FLJ11703,FLJ44141,FLJ32093,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr2:166428889-166428889&pix=800&Submit=submit","cysteine-serine-rich nuclear protein 3","NM_024969","FAM130A2"
"20658",75671,"chr11",124129419,124130061,2.6463,"transcription_start_site","+",124134699,124134699,-4638,-4952,219865,"OR8G5","chr11:124134699-124134699",9900,"OR8G6,OR8G5P,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr11:124134699-124134699&pix=800&Submit=submit","olfactory receptor, family 8, subfamily G, member 5","BC136820","OR11-298"
"1228",68275,"chr1",109097995,109098329,2.3715,"transcription_start_site","+",109102970,109102970,-4641,-4808,284611,"FAM102B","chr1:109102970-109102970",9900,"DKFZp779B126,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:109102970-109102970&pix=800&Submit=submit","family with sequence similarity 102, member B","NM_001010883","DKFZp686N01110"
"7358",70642,"chr4",71103028,71103661,2.1292,"transcription_start_site","+",71108304,71108304,-4643,-4960,1448,"CSN3","chr4:71108304-71108304",9900,"CSNK,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr4:71108304-71108304&pix=800&Submit=submit,KCA","casein kappa","BC010935","CSN10"
"29255",78984,"chrX",84493983,84494353,2.4418,"transcription_start_site","+",84498996,84498996,-4643,-4824,7552,"ZNF711","chrX:84498996-84498996",9900,"Zfp711,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:84498996-84498996&pix=800&Submit=submit,dJ75N13.1,ZNF6,ZNF5,ZNF4","zinc finger protein 711","NM_021998","CMPX1"
"18534",74840,"chr11",4837018,4837906,4.1205,"transcription_start_site","+",4842550,4842550,-4644,-5088,119694,"OR51F2","chr11:4842550-4842550",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr11:4842550-4842550&pix=800&Submit=submit","olfactory receptor, family 51, subfamily F, member 2","BC136877","OR11-23"
"22916",76520,"chr13",44448243,44448775,3.2065,"transcription_start_site","+",44453419,44453419,-4644,-4908,144811,"C13orf31","chr13:44453419-44453419",9900,"FLJ38725,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr13:44453419-44453419&pix=800&Submit=submit","chromosome 13 open reading frame 31","NM_001128303","DKFZp686D11119"
"7225",70589,"chr4",69220131,69220472,2.6313,"transcription_start_site","-",69215482,69215482,-4649,-4824,91746,"YTHDC1","chr4:69215482-69215482",9900,"YT521,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr4:69215482-69215482&pix=800&Submit=submit,YT521-B","YTH domain containing 1","BC053863","KIAA1966"
"27692",78400,"chr21",17434848,17438192,3.5472,"transcription_start_site","+",17442841,17442841,-4649,-6320,388815,"C21orf34","chr21:17442841-17442841",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr21:17442841-17442841&pix=800&Submit=submit,FLJ38295","chromosome 21 open reading frame 34","NR_027790","C21orf35"
"11983",72341,"chr6",78177770,78178544,3.875,"transcription_start_site","-",78173120,78173120,-4650,-5040,3351,"HTR1B","chr6:78173120-78173120",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr6:78173120-78173120&pix=800&Submit=submit,HTR1D2,HTR1DB,S12,5-HT1DB","5-hydroxytryptamine (serotonin) receptor 1B","NM_000863","5-HT1B"
"23073",76586,"chr13",50741337,50741503,2.3336,"transcription_start_site","+",50746153,50746153,-4650,-4732,145165,"FAM10A4","chr13:50746153-50746153",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr13:50746153-50746153&pix=800&Submit=submit","ST13-like tumor suppressor","NR_002183","FAM10A4P"
"13799",73026,"chr7",56123769,56124023,2.5514,"transcription_start_site","-",56119116,56119116,-4653,-4780,5723,"PSPH","chr7:56119116-56119116",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr7:56119116-56119116&pix=800&Submit=submit","phosphoserine phosphatase","BC063614","PSP"
"9153",71322,"chr5",10436183,10437351,3.2865,"transcription_start_site","+",10442008,10442008,-4657,-5241,83853,"ROPN1L","chr5:10442008-10442008",9900,"FLJ23003,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr5:10442008-10442008&pix=800&Submit=submit,RSPH11,FLJ25776","ropporin 1-like","NM_031916","ASP"
"23281",76660,"chr13",92043685,92046224,3.4677,"transcription_start_site","+",92050886,92050886,-4662,-5928,2262,"GPC5","chr13:92050886-92050886",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr13:92050886-92050886&pix=800&Submit=submit","glypican 5","BC039730","-"
"851",68146,"chr1",87787479,87789485,2.3311,"transcription_start_site","+",87794150,87794150,-4665,-5672,8543,"LMO4","chr1:87794150-87794150",9900,"http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:87794150-87794150&pix=800&Submit=submit","LIM domain only 4","NM_006769","-"
"8490",71073,"chr4",142136623,142137382,3.2047,"transcription_start_site","+",142142048,142142048,-4666,-5056,27309,"ZNF330","chr4:142142048-142142048",9900,"NOA36,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr4:142142048-142142048&pix=800&Submit=submit","zinc finger protein 330","NM_014487","HSA6591"
"5172",20130,"chr3",93775979,93777182,3.0165,"transcription_start_site","+",93781854,93781854,-4672,-5280,63899,"NSUN3","chr3:93781854-93781854",9900,"MST077,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr3:93781854-93781854&pix=800&Submit=submit,FLJ22609,MSTP077","NOP2/Sun domain family, member 3","NM_022072","FLJ22109"
