"","DATA_INDEX","CHROMOSOME","DATA_START","DATA_END","Peaks","FEATURE_TRACK","FEATURE_STRAND","FEATURE_START","FEATURE_END","SHORTEST_DISTANCE_FROM_FEATURE_TO_DATA_POINT","CENTER_TO_CENTER_DISTANCE_FROM_FEATURE_TO_DATA_POINT","ACC","ncbi_gene_id","Name","Region","color","OTHER","description","ID","accession","synonyms","X"
"9325","34117","chr17","46013263","46014594","2.9151","transcription_start_site","+","46018888",46018888,-4294,-4960,"",55163,"PNPO","chr17:46018888-46018888","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr17:46018888-46018888&pix=800&Submit=submit,PDXPO","pyridoxamine 5-phosphate oxidase		NM_018129	FLJ10535	
34117	chr17	46013263	46014594	2.9151	transcription_start_site	+	46019001	46019001	-4407	-5072		55163	PNPO	chr17:46019001-46019001	009900	http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr17:46019001-46019001&pix=800&Submit=submit,PDXPO	pyridoxamine 5-phosphate oxidase","","BC006525","FLJ10535",""
"10817","34703","chr19","2779873","2781209","3.7776","transcription_start_site","+","2785505",2785505,-4296,-4964,"",7064,"THOP1","chr19:2785505-2785505","009900","MEPD_HUMAN,TOP,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr19:2785505-2785505&pix=800&Submit=submit,MP78","thimet oligopeptidase 1","","NM_003249","EP24.15",""
"1006","24673","chr1","45135866","45136095","2.5844","transcription_start_site","+","45140393",45140393,-4298,-4412,"",339541,"C1orf228","chr1:45140393-45140393","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:45140393-45140393&pix=800&Submit=submit,p40,NCRNA00082","chromosome 1 open reading frame 228","","NM_001145636","MGC33556",""
"12284","35236","chr19","48052451","48053196","3.3696","transcription_start_site","-","48048151",48048151,-4300,-4672,"",84215,"ZNF541","chr19:48048151-48048151","009900","MGC119521,MGC119519,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr19:48048151-48048151&pix=800&Submit=submit,MGC119518","zinc finger protein 541","","BC101050","DKFZp434I1930",""
"14861","36660","chrX","53258905","53259751","4.9508","transcription_start_site","-","53254604",53254604,-4301,-4724,"",8242,"KDM5C","chrX:53254604-53254604","009900","XE169,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:53254604-53254604&pix=800&Submit=submit,JARID1C,MRXSJ,SMCX,MRXJ","lysine (K)-specific demethylase 5C","","NM_004187","DXS1272E",""
"9915","34341","chr17","76129169","76129338","2.397","transcription_start_site","-","76124861",76124861,-4308,-4384,"",11322,"TMC6","chr17:76124861-76124861","009900","LAK-4P,EVIN1,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr17:76124861-76124861&pix=800&Submit=submit,FLJ17776,EVER1","transmembrane channel-like 6","","NM_001127198","EV1",""
"11011","34773","chr19","7025722","7026459","4.68","transcription_start_site","-","7021408",7021408,-4314,-4682,"",125997,"MBD3L2","chr19:7021408-7021408","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr19:7021408-7021408&pix=800&Submit=submit","methyl-CpG binding domain protein 3-like 2","","BC172325","-",""
"9802","34296","chr17","73658442","73659083","3.0512","transcription_start_site","+","73663398",73663398,-4315,-4640,"",29115,"SAP30BP","chr17:73663398-73663398","009900","HTRG,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr17:73663398-73663398&pix=800&Submit=submit,HTRP,HCNGP","SAP30 binding protein","","NM_013260","DKFZp586L2022",""
"12193","35205","chr19","46288176","46288513","2.428","transcription_start_site","-","46283861",46283861,-4315,-4484,"",1760,"DMPK","chr19:46283861-46283861","009900","DM1,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr19:46283861-46283861&pix=800&Submit=submit,MT-PK,DMK,DM1PK,MDPK","dystrophia myotonica-protein kinase","","NM_001081563","DM",""
"1842","24983","chr1","151250315","151250465","2.5291","transcription_start_site","+","151254790",151254790,-4325,-4384,"",57592,"ZNF687","chr1:151254790-151254790","009900","KIAA1441,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:151254790-151254790&pix=800&Submit=submit","zinc finger protein 687","","NM_020832","DKFZp781I1719",""
"9659","34243","chr17","65366994","65367444","2.7286","transcription_start_site","-","65362663",65362663,-4331,-4552,"",5718,"PSMD12","chr17:65362663-65362663","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr17:65362663-65362663&pix=800&Submit=submit,p55,Rpn5","proteasome (prosome, macropain) 26S subunit, non-ATPase, 12","","BC065826","MGC75406",""
"15550","36889","chrX","149101189","149102426","3.4832","transcription_start_site","+","149106765",149106765,-4339,-4960,"",100272228,"LOC100272228","chrX:149106765-149106765","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:149106765-149106765&pix=800&Submit=submit,FLJ44451","hypothetical LOC100272228","","NR_027456","FLJ30251",""
"11708","35041","chr19","36610411","36611657","4.2714","transcription_start_site","-","36606068",36606068,-4343,-4964,"",5438,"POLR2I","chr19:36606068-36606068","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr19:36606068-36606068&pix=800&Submit=submit,hRPB14.5","polymerase (RNA) II (DNA directed) polypeptide I, 14.5kDa","","BC017112","RPB9",""
"975","24660","chr1","43883921","43884450","3.8192","transcription_start_site","+","43888796",43888796,-4346,-4612,"",23334,"KIAA0467","chr1:43888796-43888796","009900","FLJ10387,RP11-506B15.3,FLJ23425,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:43888796-43888796&pix=800&Submit=submit","KIAA0467","","NM_015284","FLJ00408",""
"11909","35098","chr19","39877168","39877616","3.1058","transcription_start_site","+","39881962",39881962,-4346,-4568,"",55588,"MED29","chr19:39881962-39881962","009900","IXL,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr19:39881962-39881962&pix=800&Submit=submit","mediator complex subunit 29","","NM_017592","DKFZp434H247",""
"10917","34742","chr19","5618388","5618815","3.8372","transcription_start_site","+","5623163",5623163,-4348,-4561,"",6294,"SAFB","chr19:5623163-5623163","009900","SAFB1,HET,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr19:5623163-5623163&pix=800&Submit=submit,HAP","scaffold attachment factor B","","NM_002967","DKFZp779C1727",""
"114","24341","chr1","3769157","3769494","2.7512","transcription_start_site","+","3773844",3773844,-4350,-4518,"",1677,"DFFB","chr1:3773844-3773844","009900","DFF2,DFF40,CPAN,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:3773844-3773844&pix=800&Submit=submit,DFF-40","DNA fragmentation factor, 40kDa, beta polypeptide (caspase-activated DNase)","","NM_004402","CAD",""
"15559","36894","chrX","150071453","150072506","4.8014","transcription_start_site","-","150067103",150067103,-4350,-4880,"",83692,"CD99L2","chrX:150067103-150067103","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:150067103-150067103&pix=800&Submit=submit,MIC2L1,DKFZp761H2024","CD99 molecule-like 2","","BC025729","CD99B",""
"211","24379","chr1","11028612","11029259","1.8571","transcription_start_site","-","11024258",11024258,-4354,-4678,"",148345,"C1orf127","chr1:11024258-11024258","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:11024258-11024258&pix=800&Submit=submit,FLJ37833","chromosome 1 open reading frame 127","","NM_173507","FLJ37118",""
"9973","34368","chr17","78156502","78157233","2.7602","transcription_start_site","+","78161598",78161598,-4365,-4736,"",79092,"CARD14","chr17:78161598-78161598","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr17:78161598-78161598&pix=800&Submit=submit,CARMA2","caspase recruitment domain family, member 14","","NM_052819","BIMP2",""
"11563","34991","chr19","34740847","34741090","2.0736","transcription_start_site","+","34745455",34745455,-4365,-4488,"",9710,"KIAA0355","chr19:34745455-34745455","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr19:34745455-34745455&pix=800&Submit=submit","KIAA0355","","NM_014686","-",""
"14974","36705","chrX","71500459","71500886","2.713","transcription_start_site","-","71496085",71496085,-4374,-4584,"",6191,"RPS4X","chrX:71496085-71496085","009900","DXS306,FLJ40595,SCR10,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:71496085-71496085&pix=800&Submit=submit,RPS4,SCAR","ribosomal protein S4, X-linked","","BC100903","CCG2",""
"12478","35303","chr19","49949952","49952091","4.612","transcription_start_site","+","49956472",49956472,-4381,-5448,"",126133,"ALDH16A1","chr19:49956472-49956472","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr19:49956472-49956472&pix=800&Submit=submit","aldehyde dehydrogenase 16 family, member A1","","NM_001145396","MGC10204",""
"15332","36824","chrX","128908966","128909507","2.7794","transcription_start_site","+","128913891",128913891,-4384,-4656,"",54440,"SASH3","chrX:128913891-128913891","009900","SLY,HACS2,SH3D6C,CXorf9,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:128913891-128913891&pix=800&Submit=submit","SAM and SH3 domain containing 3","","NM_018990","753P9",""
"15664","36923","chrX","153443247","153443695","3.019","transcription_start_site","+","153448084",153448084,-4389,-4608,"",2652,"OPN1MW","chrX:153448084-153448084","009900","OPN1MW1,MGC176615,MGC198469,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:153448084-153448084&pix=800&Submit=submit,MGC177321,MGC198468,GCP,CBD","opsin 1 (cone pigments), medium-wave-sensitive","","NM_000513","CBBM",""
"15665","36923","chrX","153443247","153443695","3.019","transcription_start_site","+","153448084",153448084,-4389,-4608,"",728458,"OPN1MW2","chrX:153448084-153448084","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:153448084-153448084&pix=800&Submit=submit","opsin 1 (cone pigments), medium-wave-sensitive 2","","NM_001048181","-",""
"10968","34755","chr19","5900135","5900460","2.2973","transcription_start_site","+","5904851",5904851,-4391,-4553,"",400673,"VMAC","chr19:5904851-5904851","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr19:5904851-5904851&pix=800&Submit=submit","vimentin-type intermediate filament associated coiled-coil protein","","NM_001017921","MGC131658",""
"2534","25240","chr1","205916947","205917096","2.0574","transcription_start_site","-","205912547",205912547,-4400,-4480,"",115019,"SLC26A9","chr1:205912547-205912547","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:205912547-205912547&pix=800&Submit=submit","solute carrier family 26, member 9","","BC151208","-",""
"14532","36579","chrX","47057749","47059845","2.7028","transcription_start_site","+","47064246",47064246,-4401,-5452,"",8552,"INE1","chrX:47064246-47064246","009900","MGC97335,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:47064246-47064246&pix=800&Submit=submit,NCRNA00010,MGC97386","inactivation escape 1 (non-protein coding)","","NR_024616","MGC97326",""
"2328","25155","chr1","179838713","179839262","2.7905","transcription_start_site","-","179834311",179834311,-4402,-4688,"",163590,"IFRG15","chr1:179834311-179834311","009900","MGC138430,NET9,MGC120074,MGC120075,LULL1,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:179834311-179834311&pix=800&Submit=submit,MGC126581,MGC120076,RP11-12M5.5,MGC120077,IFRG15","torsin A interacting protein 2","","BC096704","FLJ77012",""
"9750","34279","chr17","72546686","72547343","2.768","transcription_start_site","-","72542282",72542282,-4404,-4736,"",10871,"CD300C","chr17:72542282-72542282","009900","CMRF35A,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr17:72542282-72542282&pix=800&Submit=submit,CMRF35,IGSF16,CMRF35A1,LIR","CD300c molecule","","NM_006678","CMRF-35A",""
"15465","36866","chrX","139591635","139592685","3.0916","transcription_start_site","-","139587225",139587225,-4410,-4928,"",6658,"SOX3","chrX:139587225-139587225","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:139587225-139587225&pix=800&Submit=submit,SOXB,PHP,PHPX,MRGH","SRY (sex determining region Y)-box 3","","NM_005634","GHDX",""
"11001","34768","chr19","6595533","6596070","3.5599","transcription_start_site","-","6591109",6591109,-4424,-4692,"",970,"CD70","chr19:6591109-6591109","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr19:6591109-6591109&pix=800&Submit=submit,TNFSF7,CD27LG","CD70 molecule","","BC000725","CD27L",""
"9142","34051","chr17","41281798","41282243","2.3366","transcription_start_site","-","41277340",41277340,-4458,-4684,"",672,"BRCA1","chr17:41277340-41277340","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr17:41277340-41277340&pix=800&Submit=submit,BRCC1,RNF53,BROVCA1,IRIS,PSCP","breast cancer 1, early onset","","NR_027676","BRCAI",""
"9745","34277","chr17","72422534","72423075","3.9732","transcription_start_site","+","72427535",72427535,-4460,-4736,"",55890,"GPRC5C","chr17:72427535-72427535","009900","RAIG3,RAIG-3,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr17:72427535-72427535&pix=800&Submit=submit","G protein-coupled receptor, family C, group 5, member C","","BC110848","MGC131820",""
"1515","24860","chr1","109250941","109251089","3.0257","transcription_start_site","+","109255555",109255555,-4466,-4536,"",163479,"FNDC7","chr1:109255555-109255555","009900","RP11-293A10.2,MGC163293,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:109255555-109255555&pix=800&Submit=submit","fibronectin type III domain containing 7","","NM_001144937","FLJ35838",""
"13966","36361","chr22","43095462","43095601","2.2049","transcription_start_site","-","43090992",43090992,-4470,-4540,"",53947,"A4GALT","chr22:43090992-43090992","009900","PK,A4GALT1,P1,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr22:43090992-43090992&pix=800&Submit=submit","alpha 1,4-galactosyltransferase","","BC055286","A14GALT",""
"11522","34978","chr19","32892026","32892557","2.6634","transcription_start_site","+","32897030",32897030,-4473,-4738,"",147991,"DPY19L3","chr19:32897030-32897030","009900","MGC35440,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr19:32897030-32897030&pix=800&Submit=submit","dpy-19-like 3 (C. elegans)","","NM_207325","DKFZp686J17135",""
"2481","25216","chr1","203457660","203458794","4.6823","transcription_start_site","+","203463270",203463270,-4476,-5024,"",26254,"OPTC","chr1:203463270-203463270","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:203463270-203463270&pix=800&Submit=submit","opticin","","NM_014359","OPT",""
"152","24356","chr1","6679698","6680447","2.6276","transcription_start_site","+","6684924",6684924,-4477,-4851,"",90326,"THAP3","chr1:6684924-6684924","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:6684924-6684924&pix=800&Submit=submit","THAP domain containing, apoptosis associated protein 3","","BC092427","MGC33488",""
"9996","34379","chr17","79004320","79004467","2.2674","transcription_start_site","+","79008946",79008946,-4479,-4552,"",10458,"BAIAP2","chr17:79008946-79008946","009900","FLAF3,IRSP53,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr17:79008946-79008946&pix=800&Submit=submit","BAI1-associated protein 2","","NM_017451","BAP2",""
"10728","34664","chr19","635260","635409","2.243","transcription_start_site","+","639894",639894,-4485,-4559,"",27006,"FGF22","chr19:639894-639894","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr19:639894-639894&pix=800&Submit=submit","fibroblast growth factor 22","","BC137444","-",""
"1429","24837","chr1","97182522","97182684","2.2357","transcription_start_site","+","97187174",97187174,-4490,-4568,"",58155,"PTBP2","chr1:97187174-97187174","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr1:97187174-97187174&pix=800&Submit=submit,nPTB5,nPTB6,nPTB7,nPTB,PTBLP,PTB,nPTB8,brPTB","polypyrimidine tract binding protein 2","","NM_021190","FLJ34897",""
"15735","36941","chrX","153986195","153986530","2.8376","transcription_start_site","+","153991030",153991030,-4500,-4656,"",1736,"DKC1","chrX:153991030-153991030","009900","NOLA4,NAP57,DKC,http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chrX:153991030-153991030&pix=800&Submit=submit,FLJ97620,XAP101","dyskeratosis congenita 1, dyskerin","","NM_001363","CBF5",""
"11171","34828","chr19","10536025","10537016","2.3984","transcription_start_site","+","10541520",10541520,-4504,-5000,"",5141,"PDE4A","chr19:10541520-10541520","009900","http://genome.ucsc.edu/cgi-bin/hgTracks?hgsid=149178979&clade=mammal&org=Human&db=hg19&position=chr19:10541520-10541520&pix=800&Submit=submit,PDE4,PDE46","phosphodiesterase 4A, cAMP-specific (phosphodiesterase E2 dunce homolog, Drosophila)","","NM_001111308","DPDE2",""
